time,open,high,low,close,volume
1772215206,1.61102,1.6118499999999998,1.61102,1.6118499999999998,1.6089396190613667
1772217904,1.6103800000000001,1.61121,1.6103800000000001,1.61121,1.6084889750047628
1772467263,1.601592,1.60262,1.601592,1.60262,1.5991815442302422
1772469005,1.6005280000000002,1.59959,1.6005280000000002,1.59959,1.602977249774585
1772477108,1.603004,1.60405,1.603004,1.60405,1.6004826180987957
